date,open,high,low,close,volume,dividends,stock_splits,asset,timestamp,unix_timestamp,mid_price,price_range,price_range_pct,return_1d,return_1d_bps,log_return_1d,return_overnight,return_intraday,volatility_7d,volatility_14d,volatility_30d,sma_7,price_vs_sma_7,sma_14,price_vs_sma_14,sma_30,price_vs_sma_30,price_percentile_30d,price_percentile_60d,price_percentile_90d,support_level,resistance_level,distance_to_support,distance_to_resistance,implied_move_1d,gap_size,gap_size_pct,is_gap_up,is_gap_down,volume_ratio,dollar_volume,vwap_approx,upper_wick,lower_wick,body_size,body_size_pct,is_local_high,is_local_low
2021-01-01 00:00:00+00:00,28994.009765625,29600.626953125,28803.5859375,29374.15234375,40730301359,0.0,0.0,BTC,2021-01-01T00:00:00Z,1609459200,29202.1064453125,797.041015625,2.7134094162025684,,,,,0.013111072983623462,,,,,,,,,,,,,,,,,,,,False,False,,1196418077126113.8,,226.474609375,190.423828125,380.142578125,1.2941397378089237,False,False
2021-01-02 00:00:00+00:00,29376.455078125,33155.1171875,29091.181640625,32127.267578125,67865420765,0.0,0.0,BTC,2021-01-02T00:00:00Z,1609545600,31123.1494140625,4063.935546875,12.64949014724824,0.09372577639540935,937.2577639540935,0.08959001114880642,7.839321959157708e-05,0.09364004243140878,,,,,,,,,,,,,,,,,,2.302734375,0.007839321959157599,True,False,,2180330532219195.8,,1027.849609375,285.2734375,2750.8125,8.562236092163,False,False
2021-01-03 00:00:00+00:00,32129.408203125,34608.55859375,32052.31640625,32782.0234375,78665235202,0.0,0.0,BTC,2021-01-03T00:00:00Z,1609632000,33330.4375,2556.2421875,7.797694954289687,0.020380066800975483,203.80066800975482,0.020175172403393154,6.662953812663908e-05,0.0203120838780817,,,,,,,,,,,,,,,,,,2.140625,0.006662953812659503,True,False,,2578805584108414.0,,1826.53515625,77.091796875,652.615234375,1.9907716667314093,True,False
2021-01-04 00:00:00+00:00,32810.94921875,33440.21875,28722.755859375,31971.9140625,81163475344,0.0,0.0,BTC,2021-01-04T00:00:00Z,1609718400,31081.4873046875,4717.462890625,14.755021802583077,-0.024712000360334718,-247.1200036033472,-0.02502246735581663,0.0008823671700786129,-0.02557180381025148,,,,,,,,,,,,,,,,,,28.92578125,0.0882367170078685,True,False,,2594951658712205.5,,629.26953125,3249.158203125,839.03515625,2.6242881630728143,False,True
2021-01-05 00:00:00+00:00,31977.041015625,34437.58984375,30221.1875,33992.4296875,67547324782,0.0,0.0,BTC,2021-01-05T00:00:00Z,1609804800,32329.388671875,4216.40234375,12.403945179889549,0.06319658000613337,631.9658000613338,0.06128001171320478,0.0001603580290807649,0.06302611523343327,,,,,,,,,,,,,,,,,,5.126953125,0.01603580290806995,True,False,,2296097688230861.5,,445.16015625,1755.853515625,2015.388671875,5.9289338549874735,False,False
2021-01-06 00:00:00+00:00,34013.61328125,36879.69921875,33514.03515625,36824.36328125,75289433811,0.0,0.0,BTC,2021-01-06T00:00:00Z,1609891200,35196.8671875,3365.6640625,9.13977530797853,0.08331071417326141,833.1071417326141,0.08002182823088061,0.0006231856311755823,0.08263603095497718,,,,,,,,,,,,,,,,,,21.18359375,0.06231856311756914,True,False,,2772485461895890.5,,55.3359375,499.578125,2810.75,7.632854310426489,False,False
2021-01-07 00:00:00+00:00,36833.875,40180.3671875,36491.19140625,39371.04296875,84762141031,0.0,0.0,BTC,2021-01-07T00:00:00Z,1609977600,38335.779296875,3689.17578125,9.370276993114485,0.0691574669750421,691.574669750421,0.06687092425852742,0.00025829961206258467,0.06888137533045335,,,,33777.59905133928,16.55962553439374,,,,,,,,,,,,,9.51171875,0.02582996120626237,True,False,,3337173896654748.5,,809.32421875,342.68359375,2537.16796875,6.444248811909372,False,False
2021-01-08 00:00:00+00:00,39381.765625,41946.73828125,36838.63671875,40797.609375,88107519480,0.0,0.0,BTC,2021-01-08T00:00:00Z,1610064000,39392.6875,5108.1015625,12.520590399177035,0.0362338992996023,362.338992996023,0.0355928898794487,0.0002723487985449857,0.03595175908266546,78.77415048665475,,,35409.521484375,15.21649450417617,,,,,,,,,,,,,10.72265625,0.027234879854493313,True,False,,3594576162745243.0,,1149.12890625,2543.12890625,1415.84375,3.470408613862561,True,False
2021-01-09 00:00:00+00:00,40788.640625,41436.3515625,38980.875,40254.546875,61984162837,0.0,0.0,BTC,2021-01-09T00:00:00Z,1610150400,40208.61328125,2455.4765625,6.099873810838916,-0.013311135341493308,-133.11135341493306,-0.01340052262051337,-0.00021983518488943865,-0.013094178717803273,79.51727136090534,,,36570.56138392857,10.073636694815423,,,,,,,,,,,,,-8.96875,-0.021983518488943324,False,True,,2495144388429649.5,,647.7109375,1273.671875,534.09375,1.326791111718358,False,False
2021-01-10 00:00:00+00:00,40254.21875,41420.19140625,35984.62890625,38356.44140625,79980747690,0.0,0.0,BTC,2021-01-10T00:00:00Z,1610236800,38702.41015625,5435.5625,14.171185596780363,-0.047152573214749416,-471.5257321474942,-0.04830048595686678,-8.151253099941691e-06,-0.047144806250897564,98.8745683397097,,,37366.90680803572,2.6481576419953523,,,,,,,,,,,,,-0.328125,-0.0008151253099902147,False,True,,3067776862399550.0,,1165.97265625,2371.8125,1897.77734375,4.947740911754046,False,False
2021-01-11 00:00:00+00:00,38346.53125,38346.53125,30549.599609375,35566.65625,123320567399,0.0,0.0,BTC,2021-01-11T00:00:00Z,1610323200,34448.0654296875,7796.931640625,21.92202602859244,-0.07273315912449108,-727.3315912449108,-0.07551390060372581,-0.0002583700647574849,-0.0724935192149877,117.53291864968294,,,37880.44140625,-6.10812617370462,,,,,,,,,,,,,-9.91015625,-0.025837006475749824,False,True,,4386100229235189.5,,0.0,5017.056640625,2779.875,7.815958240381396,False,True
2021-01-12 00:00:00+00:00,35516.359375,36568.52734375,32697.9765625,33922.9609375,74773277909,0.0,0.0,BTC,2021-01-12T00:00:00Z,1610409600,34633.251953125,3870.55078125,11.409825894564868,-0.046214502171538774,-462.1450217153877,-0.04731647785882869,-0.001414158099273144,-0.04486378856222506,117.90116052434054,,,37870.517299107145,-10.42382476697833,,,,,,,,,,,,,-50.296875,-0.1414158099273108,False,True,,2536530985675838.5,,1052.16796875,1224.984375,1593.3984375,4.697108959432207,False,False
2021-01-13 00:00:00+00:00,33915.12109375,37599.9609375,32584.66796875,37316.359375,69364315979,0.0,0.0,BTC,2021-01-13T00:00:00Z,1610496000,35092.314453125,5015.29296875,13.439931045658174,0.10003249550509552,1000.3249550509552,0.09533972073625589,-0.0002311072952754234,0.1002867798068039,125.35718779625383,,,37940.802455357145,-1.6458351957418182,,,,,,,,,,,,,-7.83984375,-0.023110729527543915,False,True,,2588423742873419.0,,283.6015625,1330.453125,3401.23828125,9.114603723986674,False,True
2021-01-14 00:00:00+00:00,37325.109375,39966.40625,36868.5625,39187.328125,63615990033,0.0,0.0,BTC,2021-01-14T00:00:00Z,1610582400,38417.484375,3097.84375,7.905218085087295,0.050138030111625875,501.38030111625875,0.048921612778852486,0.0002344816093142743,0.049891849781083186,119.95295347402177,,,37914.55747767857,3.3569444878019272,35846.07826450893,9.321102955352401,,,,,,28722.755859375,41946.73828125,26.703969794125893,7.041587901701324,,8.75,0.023448160931427944,True,False,,2492940675419900.5,,779.078125,456.546875,1862.21875,4.752094207749715,True,False
2021-01-15 00:00:00+00:00,39156.70703125,39577.7109375,34659.58984375,36825.3671875,67760757881,0.0,0.0,BTC,2021-01-15T00:00:00Z,1610668800,37118.650390625,4918.12109375,13.355253373873776,-0.06027358971670127,-602.7358971670127,-0.06216649897230796,-0.0007814029487369645,-0.05953871049190662,122.91438901645049,116.44313598113656,,37347.09430803572,-1.3969684394522286,36378.307896205355,1.2289172233359347,,,,,,28722.755859375,41946.73828125,22.002798470059385,13.907182697389093,,-30.62109375,-0.0781402948737016,False,True,,2495314789871109.5,,421.00390625,2165.77734375,2331.33984375,6.330798636384947,False,True
2021-01-16 00:00:00+00:00,36821.6484375,37864.3671875,35633.5546875,36178.140625,57706187875,0.0,0.0,BTC,2021-01-16T00:00:00Z,1610755200,36748.9609375,2230.8125,6.166188923646487,-0.017575563040677422,-175.75563040677423,-0.017731847143619858,-0.0001009833786874692,-0.01747634448230284,122.96399787904161,109.7947125743215,,36764.75055803572,-1.5955770789460755,36667.655970982145,-1.3350058328504444,,,,,,28722.755859375,41946.73828125,20.60742933945351,15.944981020566201,,-3.71875,-0.010098337868745793,False,True,,2087702579874420.0,,1042.71875,544.5859375,643.5078125,1.7787199711842572,False,False
2021-01-17 00:00:00+00:00,36163.6484375,36722.3515625,34069.3203125,35791.27734375,52359854336,0.0,0.0,BTC,2021-01-17T00:00:00Z,1610841600,35395.8359375,2653.03125,7.412507870338084,-0.010693288117263444,-106.93288117263444,-0.010750872199338055,-0.0004005785606898682,-0.010296834247616182,119.6491185811541,110.11850916950299,,36398.298549107145,-1.6677186284907664,36882.60267857143,-2.958916279125501,,,,,,28722.755859375,41946.73828125,19.749285325826264,17.19821530363707,,-14.4921875,-0.04005785606899194,False,True,,1874026068218127.0,,558.703125,1721.95703125,372.37109375,1.040396212109554,False,True
